BARCODE,ITEM_ID,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN,QTY_ON_HAND
1117909121,1378548,599,7,6.3,59,1
1117909302,1141705,630,7,6.3,63,1
1117909806,912400,658,7,6.3,65,1
1117910028,512109,678,7,6.3,67,1
1117910085,1773972,686,7,6.3,68,1
1117910086,1884404,687,7,6.3,68,1
1117910087,1774175,69,7,6.3,69,1
1117910088,1884405,698,7,6.3,69,1
1117910525,912984,709,7,6.3,70,1
1117911282,964545,720,7,6.3,72,1
1117911286,964548,724,7,6.3,72,1
1117911353,623015,728,7,6.3,72,1
1117911355,1231973,732,7,6.3,73,1
1117912074,15639036,738,7,6.3,73,1
1117912571,982293,749,7,6.3,74,1
1117912572,982294,756,7,6.3,75,1
1117912574,982295,759,7,6.3,75,1
1117912576,982297,765,7,6.3,76,1
1117913016,982316,768,7,6.3,76,1
1117914101,964549,780,7,6.3,78,1
1117914104,964551,785,7,6.3,78,1
1117915410,892752,789,7,6.3,78,1
1117915508,892756,790,7,6.3,79,1
1117915525,1338661,794,7,6.3,79,1
1117915552,1492522,796,7,6.3,79,1
1117915553,1492525,798,7,6.3,79,1
1117915565,1801267,94,7,6.3,94,1
1117915584,892747,29,6,5.4,29,1
1117915586,982322,426,6,5.4,42,1
1117915603,1420233,431,6,5.4,43,1
1117915661,1029364,446,6,5.4,44,1
1117915830,1092480,487,6,5.4,48,1
1117915882,1884407,54,6,5.4,54,1
1117916571,1925217,556,6,5.4,55,1
1117916572,1925225,599,6,5.4,59,1
1117916574,1925228,630,6,5.4,63,1
1117916575,1925230,658,6,5.4,65,1
1117916632,1801264,678,6,5.4,67,1
1117916711,904014,686,6,5.4,68,1
1117916712,904015,687,6,5.4,68,1
1117916713,904016,69,6,5.4,69,1
1117916714,904017,698,6,5.4,69,1
1117916715,904018,709,6,5.4,70,1
1117916716,904019,720,6,5.4,72,1
1117916837,2113836,724,6,5.4,72,1
1117916838,2221206,728,6,5.4,72,1
1117917059,730768,732,6,5.4,73,1
1117917100,1432453,738,6,5.4,73,1
1117918022,619850,749,6,5.4,74,1
1117918472,1416995,756,6,5.4,75,1
1117918474,1416997,759,6,5.4,75,1
1117918737,1184787,765,6,5.4,76,1
1117918742,1184791,768,6,5.4,76,1
1117918763,1184786,780,6,5.4,78,1
1117918774,1184784,785,6,5.4,78,1
1117918775,1184785,789,6,5.4,78,1
1117919013,912450,790,6,5.4,79,1
1117919023,1378566,794,6,5.4,79,1
1117919033,22496,796,6,5.4,79,1
1117919051,22497,798,6,5.4,79,1
1117919053,22498,94,6,5.4,94,1
1117919054,22499,29,8.75,7.88,29,1
1117919056,22500,426,8.75,7.88,42,1
1117919059,22501,431,8.75,7.88,43,1
1117919130,2113743,446,8.75,7.88,44,1
1117919170,2113734,487,8.75,7.88,48,1
1117919172,2113735,54,8.75,7.88,54,1
1117919202,836075,556,8.75,7.88,55,1
1117919220,1141720,599,8.75,7.88,59,1
1117919240,1779857,630,8.75,7.88,63,1
1117919241,1779858,658,8.75,7.88,65,1
1117919242,1779859,678,8.75,7.88,67,1
1117919243,1779860,686,8.75,7.88,68,1
1117919244,1779861,687,8.75,7.88,68,1
1117919245,1779862,69,8.75,7.88,69,1
1117919940,4880041,698,8.75,7.88,69,1
1117919941,4880042,709,8.75,7.88,70,1
1117919942,4880043,720,8.75,7.88,72,1
1117919943,4880044,724,8.75,7.88,72,1
1117919944,4880045,728,8.75,7.88,72,1
1117919945,4880046,732,8.75,7.88,73,1
1117919946,4880047,738,8.75,7.88,73,1
1117919947,4880048,749,8.75,7.88,74,1
1117919948,4880049,756,8.75,7.88,75,1
1117919949,4880050,759,8.75,7.88,75,1
1117919950,3015286,765,8.75,7.88,76,1
1117919951,3015287,768,8.75,7.88,76,1
1117919952,3015288,780,8.75,7.88,78,1
1117919953,3015289,785,8.75,7.88,78,1
1117919954,3015290,789,8.75,7.88,78,1
1117919955,3015291,790,8.75,7.88,79,1
1117919956,3015292,794,8.75,7.88,79,1
1117919957,3015293,796,8.75,7.88,79,1
1117919958,3015294,798,8.75,7.88,79,1
1117919959,3015295,94,8.75,7.88,94,1
1117919960,3015269,29,12.99,11.69,29,1
1117919961,3015270,426,12.99,11.69,42,1
1117919962,3015271,431,12.99,11.69,43,1
1117919963,3015272,446,12.99,11.69,44,1
1117919964,3015273,487,12.99,11.69,48,1
1117919965,3015274,54,12.99,11.69,54,1
1117919966,3015275,556,12.99,11.69,55,1
1117919967,3015276,599,12.99,11.69,59,1
1117919968,3015277,630,12.99,11.69,63,1
1117919969,3015278,658,12.99,11.69,65,1
1117919970,9162508,678,12.99,11.69,67,1
1117919971,9162509,686,12.99,11.69,68,1
1117919972,9162510,687,12.99,11.69,68,1
1117919974,3015209,69,12.99,11.69,69,1
1117919975,3015208,698,12.99,11.69,69,1
1117919976,3015207,709,12.99,11.69,70,1
1117919978,9162511,720,12.99,11.69,72,1
1117919981,3015169,724,12.99,11.69,72,1
1117919982,3015166,728,12.99,11.69,72,1
1117919983,3015167,732,12.99,11.69,73,1
1117919984,3015168,738,12.99,11.69,73,1
1117919985,3015165,749,12.99,11.69,74,1
1117919987,9163511,756,12.99,11.69,75,1
1117919988,3015221,759,12.99,11.69,75,1
1117919991,3015219,765,12.99,11.69,76,1
1117919992,3015201,768,12.99,11.69,76,1
1117919993,3015200,780,12.99,11.69,78,1
1117919995,3015268,785,12.99,11.69,78,1
1117920309,9595531,789,12.99,11.69,78,1
1117920310,9595539,790,12.99,11.69,79,1
1117920313,9595552,794,12.99,11.69,79,1
1117920328,9595534,796,12.99,11.69,79,1
1117920329,9595540,798,12.99,11.69,79,1
1117920330,9595528,94,12.99,11.69,94,1
1117920333,9595532,29,13.99,12.59,29,1
1117920337,9595551,426,13.99,12.59,42,1
1117920338,9595550,431,13.99,12.59,43,1
1117920339,9595530,446,13.99,12.59,44,1
1117920340,9595529,487,13.99,12.59,48,1
1117920343,9595545,54,13.99,12.59,54,1
1117920348,9595553,556,13.99,12.59,55,1
1117920349,9595554,599,13.99,12.59,59,1
1117920350,9595544,630,13.99,12.59,63,1
1117920351,9595556,658,13.99,12.59,65,1
1117920353,9595555,678,13.99,12.59,67,1
1117920358,9595533,686,13.99,12.59,68,1
1117920359,9595548,687,13.99,12.59,68,1
1117920360,9595549,69,13.99,12.59,69,1
1117920361,9595542,698,13.99,12.59,69,1
1117920363,9595541,709,13.99,12.59,70,1
1117920367,9595543,720,13.99,12.59,72,1
1117920368,9595535,724,13.99,12.59,72,1
1117920369,9595536,728,13.99,12.59,72,1
1117920370,9595546,732,13.99,12.59,73,1
1117920371,9595547,738,13.99,12.59,73,1
1117920376,9595537,749,13.99,12.59,74,1
1117920387,9595538,756,13.99,12.59,75,1
1117921225,2891037,759,13.99,12.59,75,1
1117921735,1417045,765,13.99,12.59,76,1
1117921884,1417049,768,13.99,12.59,76,1
1117921885,1417051,780,13.99,12.59,78,1
1117921932,9162513,785,13.99,12.59,78,1
1117921933,9162514,789,13.99,12.59,78,1
1117921934,9162515,790,13.99,12.59,79,1
1117921935,9162516,794,13.99,12.59,79,1
1117922501,1042949,796,13.99,12.59,79,1
1117922502,1042950,798,13.99,12.59,79,1
1117922503,1042951,94,13.99,12.59,94,1
1117922504,1042952,29,6.5,5.85,29,1
1117922505,1042953,426,6.5,5.85,42,1
1117922506,1042954,431,6.5,5.85,43,1
1117922511,1042955,446,6.5,5.85,44,1
1117922512,1042956,487,6.5,5.85,48,1
1117922513,1042964,54,6.5,5.85,54,1
1117922514,1042957,556,6.5,5.85,55,1
1117922515,1042958,599,6.5,5.85,59,1
1117922932,1092503,630,6.5,5.85,63,1
1117923547,9162517,658,6.5,5.85,65,1
1117923549,9162518,678,6.5,5.85,67,1
1117923551,9162569,686,6.5,5.85,68,1
1117923552,9162519,687,6.5,5.85,68,1
1117923553,9162520,69,6.5,5.85,69,1
1117923554,9162521,698,6.5,5.85,69,1
1117923555,9162522,709,6.5,5.85,70,1
1117923558,9198008,720,6.5,5.85,72,1
1117923559,9162524,724,6.5,5.85,72,1
1117923571,9162525,728,6.5,5.85,72,1
1117923600,9162526,732,6.5,5.85,73,1
1117923608,9162527,738,6.5,5.85,73,1
1117925032,1482543,749,6.5,5.85,74,1
1117925461,1244326,756,6.5,5.85,75,1
1117925462,1244332,759,6.5,5.85,75,1
1117925463,1244331,765,6.5,5.85,76,1
1117925464,1244329,768,6.5,5.85,76,1
1117925465,1244328,780,6.5,5.85,78,1
1117925466,1244327,785,6.5,5.85,78,1
1117926192,9162528,789,6.5,5.85,78,1
1117926194,9162529,790,6.5,5.85,79,1
1117926195,9162530,794,6.5,5.85,79,1
1117926212,1417060,796,6.5,5.85,79,1
1117926368,9162531,798,6.5,5.85,79,1
1117926370,9162532,94,6.5,5.85,94,1
1117926377,9162533,29,13,11.7,29,1
1117926379,9162534,426,13,11.7,42,1
1117926381,1996565,431,13,11.7,43,1
1117926382,1996561,446,13,11.7,44,1
1117926384,1996562,487,13,11.7,48,1
1117926385,1996557,54,13,11.7,54,1
1117926389,2123602,556,13,11.7,55,1
1117926431,1580519,599,13,11.7,59,1
1117926507,2129906,630,13,11.7,63,1
1117926547,1419794,658,13,11.7,65,1
1117926931,1613472,678,13,11.7,67,1
1117926932,1613475,686,13,11.7,68,1
1117926934,1613474,687,13,11.7,68,1
1117926935,1613473,69,13,11.7,69,1
1117926937,1436897,698,13,11.7,69,1
1117926981,1791552,709,13,11.7,70,1
1117926982,1791556,720,13,11.7,72,1
1117926984,1791553,724,13,11.7,72,1
1117926985,1791555,728,13,11.7,72,1
1117927384,1417065,732,13,11.7,73,1
1117927385,1417066,738,13,11.7,73,1
1117927955,1772635,749,13,11.7,74,1
1117927956,2111523,756,13,11.7,75,1
1117927957,1772649,759,13,11.7,75,1
1117928185,9162535,765,13,11.7,76,1
1117928491,1422043,768,13,11.7,76,1
1117928492,1422045,780,13,11.7,78,1
1117928493,1422046,785,13,11.7,78,1
1117928494,1422050,789,13,11.7,78,1
1117928495,1422048,790,13,11.7,79,1
1117928701,4862569,794,13,11.7,79,1
1117928702,4858017,796,13,11.7,79,1
1117928704,4858015,798,13,11.7,79,1
1117928708,4858008,94,13,11.7,94,1
1117928720,4858024,29,12,10.8,29,1
1117928728,4858020,426,12,10.8,42,1
1117928802,6251016,431,12,10.8,43,1
1117928804,6251018,446,12,10.8,44,1
1117928808,6251019,487,12,10.8,48,1
1117928810,6251015,54,12,10.8,54,1
1117928941,1482553,556,12,10.8,55,1
1117928942,1482556,599,12,10.8,59,1
1117928943,1482560,630,12,10.8,63,1
1117928944,1482552,658,12,10.8,65,1
1117928945,1482554,678,12,10.8,67,1
1117928958,1482558,686,12,10.8,68,1
1117928984,1642103,687,12,10.8,68,1
1117929381,1484096,69,12,10.8,69,1
1117929382,1488934,698,12,10.8,69,1
1117929384,1484099,709,12,10.8,70,1
1117929385,1488935,720,12,10.8,72,1
1117929389,1484102,724,12,10.8,72,1
1117929637,1884409,728,12,10.8,72,1
1117930117,1060032,732,12,10.8,73,1
1117930260,3015199,738,12,10.8,73,1
1117930261,3015198,749,12,10.8,74,1
1117930280,22207,756,12,10.8,75,1
1117930290,949035,759,12,10.8,75,1
1117930294,1549574,765,12,10.8,76,1
1117930308,949029,768,12,10.8,76,1
1117930422,1788195,780,12,10.8,78,1
1117930423,1788198,785,12,10.8,78,1
1117930424,1788177,789,12,10.8,78,1
1117930425,1788174,790,12,10.8,79,1
1117930428,1833750,794,12,10.8,79,1
1117930429,1833745,796,12,10.8,79,1
1117930430,1779870,798,12,10.8,79,1
1117930431,1779871,94,12,10.8,94,1
1117930432,1774176,29,11,9.9,29,1
1117930433,1774179,426,11,9.9,42,1
1117930662,2216013,431,11,9.9,43,1
1117930871,3203549,446,11,9.9,44,1
1117930872,3203552,487,11,9.9,48,1
1117930878,3253058,54,11,9.9,54,1
1117930879,3015183,556,11,9.9,55,1
1117930883,1883616,599,11,9.9,59,1
1117930891,3015205,630,11,9.9,63,1
1117930892,3203558,658,11,9.9,65,1
1117930898,3203555,678,11,9.9,67,1
1117930899,3203547,686,11,9.9,68,1
1117930903,3253055,687,11,9.9,68,1
1117931250,1337267,69,11,9.9,69,1
1117931329,2221174,698,11,9.9,69,1
1117931371,721242,709,11,9.9,70,1
1117931372,721243,720,11,9.9,72,1
1117931373,1337257,724,11,9.9,72,1
1117931384,949034,728,11,9.9,72,1
1117931391,721246,732,11,9.9,73,1
1117931392,721247,738,11,9.9,73,1
1117931407,1337258,749,11,9.9,74,1
1117931411,1507051,756,11,9.9,75,1
1117931419,2221175,759,11,9.9,75,1
1117931424,1337263,765,11,9.9,76,1
1117931426,1337265,768,11,9.9,76,1
1117931433,1337264,780,11,9.9,78,1
1117931434,1337266,785,11,9.9,78,1
1117931436,1337268,789,11,9.9,78,1
1117931439,2221177,790,11,9.9,79,1
1117931451,1337272,794,11,9.9,79,1
1117931453,1337274,796,11,9.9,79,1
1117931454,1337273,798,11,9.9,79,1
1117931456,1337275,94,11,9.9,94,1
1117931461,949036,29,13,11.7,29,1
1117931462,949037,426,13,11.7,42,1
1117931474,1337277,431,13,11.7,43,1
1117931476,1337279,446,13,11.7,44,1
1117931494,949041,487,13,11.7,48,1
1117931739,2221178,54,13,11.7,54,1
1117931770,1337278,556,13,11.7,55,1
1117931851,10251508,599,13,11.7,59,1
1117932011,1060446,630,13,11.7,63,1
1117932012,1078168,658,13,11.7,65,1
1117932015,1177110,678,13,11.7,67,1
1117932035,1232318,686,13,11.7,68,1
1117932044,1337295,687,13,11.7,68,1
1117932046,1337297,69,13,11.7,69,1
1117932079,2221180,698,13,11.7,69,1
1117932080,1337296,709,13,11.7,70,1
1117932092,1231916,720,13,11.7,72,1
1117932095,1231924,724,13,11.7,72,1
1117932111,1965203,728,13,11.7,72,1
1117932114,1965207,732,13,11.7,73,1
1117932135,1177120,738,13,11.7,73,1
1117932244,1337298,749,13,11.7,74,1
1117932246,1337300,756,13,11.7,75,1
1117932252,1337299,759,13,11.7,75,1
1117932284,3015255,765,13,11.7,76,1
1117932285,3015256,768,13,11.7,76,1
1117932294,3015234,780,13,11.7,78,1
1117932295,3015235,785,13,11.7,78,1
1117932301,3015191,789,13,11.7,78,1
1117932302,3015192,790,13,11.7,79,1
1117932311,3015178,794,13,11.7,79,1
1117932312,3015179,796,13,11.7,79,1
1117932376,1337305,798,13,11.7,79,1
1117932773,1549539,94,13,11.7,94,1
1117933220,14494012,29,10,9,29,1
1117933230,14493519,426,10,9,42,1
1117933244,9564025,431,10,9,43,1
1117933245,1337314,446,10,9,44,1
1117933246,1337315,487,10,9,48,1
1117933252,9198513,54,10,9,54,1
1117933604,912461,556,10,9,55,1
1117933605,912462,599,10,9,59,1
1117933642,1965205,630,10,9,63,1
1117933652,1965208,658,10,9,65,1
1117933722,7355010,678,10,9,67,1
1117933724,7355011,686,10,9,68,1
1117933725,7355012,687,10,9,68,1
1117933726,7497565,69,10,9,69,1
1117933930,4096507,698,10,9,69,1
1117933931,4096039,709,10,9,70,1
1117933932,4096512,720,10,9,72,1
1117933933,4096511,724,10,9,72,1
1117933934,4096037,728,10,9,72,1
1117933936,4096513,732,10,9,73,1
1117933940,4096505,738,10,9,73,1
1117933941,4096033,749,10,9,74,1
1117933942,4096035,756,10,9,75,1
1117933943,4096506,759,10,9,75,1
1117933944,4096503,765,10,9,76,1
1117933946,4096509,768,10,9,76,1
1117934075,1073777,780,10,9,78,1
1117934099,1747900,785,10,9,78,1
1117934100,1995604,789,10,9,78,1
1117934101,1995519,790,10,9,79,1
1117934102,1995517,794,10,9,79,1
1117934103,1995514,796,10,9,79,1
1117934104,1995704,798,10,9,79,1
1117934105,1995512,94,10,9,94,1
1117934106,1995511,29,7.5,6.75,29,1
1117934107,1995509,426,7.5,6.75,42,1
1117934108,1995508,431,7.5,6.75,43,1
1117934109,1995507,446,7.5,6.75,44,1
1117934110,1386339,487,7.5,6.75,48,1
1117934358,2221179,54,7.5,6.75,54,1
1117934392,7355006,556,7.5,6.75,55,1
1117934494,7355017,599,7.5,6.75,59,1
1117934514,7355007,630,7.5,6.75,63,1
1117934515,7355008,658,7.5,6.75,65,1
1117934516,7355021,678,7.5,6.75,67,1
1117934664,7355022,686,7.5,6.75,68,1
1117934674,7355015,687,7.5,6.75,68,1
1117934694,7355019,69,7.5,6.75,69,1
1117935000,22505,698,7.5,6.75,69,1
1117935001,22506,709,7.5,6.75,70,1
1117935002,22507,720,7.5,6.75,72,1
1117935003,22508,724,7.5,6.75,72,1
1117935004,22509,728,7.5,6.75,72,1
1117935005,22510,732,7.5,6.75,73,1
1117935006,22511,738,7.5,6.75,73,1
1117935007,22512,749,7.5,6.75,74,1
1117935008,22513,756,7.5,6.75,75,1
1117935009,22514,759,7.5,6.75,75,1
1117936001,619480,765,7.5,6.75,76,1
1117936005,619484,768,7.5,6.75,76,1
1117936008,619487,780,7.5,6.75,78,1
1117936009,619488,785,7.5,6.75,78,1
1117936010,619489,789,7.5,6.75,78,1
1117937045,2119116,790,7.5,6.75,79,1
1117937181,2069036,794,7.5,6.75,79,1
1117937182,2068973,796,7.5,6.75,79,1
1117937184,2069018,798,7.5,6.75,79,1
1117937185,2068984,94,7.5,6.75,94,1
1117937191,2069038,29,9,8.1,29,1
1117937192,2069045,426,9,8.1,42,1
1117937193,2113808,431,9,8.1,43,1
1117937194,2069043,446,9,8.1,44,1
1117937195,2068966,487,9,8.1,48,1
1117937196,2113763,54,9,8.1,54,1
1117937201,2069031,556,9,8.1,55,1
1117937202,2069039,599,9,8.1,59,1
1117937204,2069020,630,9,8.1,63,1
1117937205,2068976,658,9,8.1,65,1
1117937211,2068980,678,9,8.1,67,1
1117937212,2068956,686,9,8.1,68,1
1117937214,2069026,687,9,8.1,68,1
1117937215,2068970,69,9,8.1,69,1
1117937221,2113841,698,9,8.1,69,1
1117937222,2113842,709,9,8.1,70,1
1117937223,2113809,720,9,8.1,72,1
1117937224,2113843,724,9,8.1,72,1
1117937225,2113844,728,9,8.1,72,1
1117937226,2113764,732,9,8.1,73,1
1117937425,2120020,738,9,8.1,73,1
1117937464,1788202,749,9,8.1,74,1
1117937465,1788206,756,9,8.1,75,1
1117937484,1779875,759,9,8.1,75,1
1117937485,1779876,765,9,8.1,76,1
1117937486,1779877,768,9,8.1,76,1
1117937494,1788172,780,9,8.1,78,1
1117937495,1788180,785,9,8.1,78,1
1117937496,2206381,789,9,8.1,78,1
1117937504,1833786,790,9,8.1,79,1
1117937505,1833774,794,9,8.1,79,1
1117937514,1995609,796,9,8.1,79,1
1117937530,1779878,798,9,8.1,79,1
1117937532,1779880,94,9,8.1,94,1
1117937533,1779881,29,9,8.1,29,1
1117937534,1779882,426,9,8.1,42,1
1117937535,1779883,431,9,8.1,43,1
1117937536,1779884,446,9,8.1,44,1
1117937537,1779885,487,9,8.1,48,1
1117937539,1779887,54,9,8.1,54,1
1117937550,1779888,556,9,8.1,55,1
1117937551,1779889,599,9,8.1,59,1
1117937552,1779890,630,9,8.1,63,1
1117937553,1779891,658,9,8.1,65,1
1117937554,1779892,678,9,8.1,67,1
1117937555,1779893,686,9,8.1,68,1
1117937556,1779894,687,9,8.1,68,1
1117937557,1779895,69,9,8.1,69,1
1117937558,1779896,698,9,8.1,69,1
1117937559,1779897,709,9,8.1,70,1
1117937579,1994356,720,9,8.1,72,1
1117937583,2113732,724,9,8.1,72,1
1117937662,2216018,728,9,8.1,72,1
1117937664,2221186,732,9,8.1,73,1
1117937665,2221187,738,9,8.1,73,1
1117937682,2216020,749,9,8.1,74,1
1117937684,2221190,756,9,8.1,75,1
1117937685,2221191,759,9,8.1,75,1
1117937692,2216021,765,9,8.1,76,1
1117937694,2221192,768,9,8.1,76,1
1117937695,2221193,780,9,8.1,78,1
1117938001,1815310,785,9,8.1,78,1
1117938002,1815309,789,9,8.1,78,1
1117938004,1815308,790,9,8.1,79,1
1117938005,1815307,794,9,8.1,79,1
1117938011,1833738,796,9,8.1,79,1
1117938012,1833683,798,9,8.1,79,1
1117938014,1833709,94,9,8.1,94,1
1117938015,1833695,29,12.5,11.25,29,1
1117938041,1815315,426,12.5,11.25,42,1
1117938042,1815317,431,12.5,11.25,43,1
1117938044,1815306,446,12.5,11.25,44,1
1117938045,1815304,487,12.5,11.25,48,1
1117938571,1833525,54,12.5,11.25,54,1
1117938572,1833527,556,12.5,11.25,55,1
1117938574,1833532,599,12.5,11.25,59,1
1117938575,1833537,630,12.5,11.25,63,1
1117938581,1833547,658,12.5,11.25,65,1
1117938582,1833553,678,12.5,11.25,67,1
1117938584,1833559,686,12.5,11.25,68,1
1117938585,1833565,687,12.5,11.25,68,1
1117938594,1833653,69,12.5,11.25,69,1
1117938621,1833582,698,12.5,11.25,69,1
1117938622,1833584,709,12.5,11.25,70,1
1117938624,1833585,720,12.5,11.25,72,1
1117938625,1833586,724,12.5,11.25,72,1
1117938626,2113762,728,12.5,11.25,72,1
1117938721,1922582,732,12.5,11.25,73,1
1117938722,1922558,738,12.5,11.25,73,1
1117938724,1922562,749,12.5,11.25,74,1
1117938725,1922567,756,12.5,11.25,75,1
1117938731,1922580,759,12.5,11.25,75,1
1117938732,1922576,765,12.5,11.25,76,1
1117938734,1922556,768,12.5,11.25,76,1
1117938735,1922579,780,12.5,11.25,78,1
1117938741,1922578,785,12.5,11.25,78,1
1117938742,1922555,789,12.5,11.25,78,1
1117938744,1922573,790,12.5,11.25,79,1
1117938745,1922569,794,12.5,11.25,79,1
1117938761,1922559,796,12.5,11.25,79,1
1117938762,1922553,798,12.5,11.25,79,1
1117939484,3015196,94,12.5,11.25,94,1
1117939488,3362018,29,10,9,29,1
1117939490,3015195,426,10,9,42,1
1117939492,3015197,431,10,9,43,1
1117939494,7355005,446,10,9,44,1
1117939499,3015194,487,10,9,48,1
1117939505,3361025,54,10,9,54,1
1117939912,2216024,556,10,9,55,1
1117939914,2221197,599,10,9,59,1
1117939915,2221198,630,10,9,63,1
1117939924,2221199,658,10,9,65,1
1117940194,1642121,678,10,9,67,1
1117940195,1642125,686,10,9,68,1
1117940205,1642119,687,10,9,68,1
1117940315,1653909,69,10,9,69,1
1117940614,1572137,698,10,9,69,1
1117940771,1639234,709,10,9,70,1
1117940772,1639235,720,10,9,72,1
1117940774,1639236,724,10,9,72,1
1117940775,1639239,728,10,9,72,1
1117940801,1572818,732,10,9,73,1
1117940802,1572807,738,10,9,73,1
1117940804,1572814,749,10,9,74,1
1117940805,1572822,756,10,9,75,1
1117940897,1996568,759,10,9,75,1
1117940921,1580524,765,10,9,76,1
1117940922,1580521,768,10,9,76,1
1117940924,1580523,780,10,9,78,1
1117940925,1580520,785,10,9,78,1
1117941081,1580526,789,10,9,78,1
1117941082,1580530,790,10,9,79,1
1117941084,1580528,794,10,9,79,1
1117941085,1580529,796,10,9,79,1
1117941121,1596598,798,10,9,79,1
1117941122,1596679,94,10,9,94,1
1117941124,1596687,29,7.99,7.19,29,1
1117941125,1596596,426,7.99,7.19,42,1
1117941279,1386338,431,7.99,7.19,43,1
1117941377,1613468,446,7.99,7.19,44,1
1117941974,1416998,487,7.99,7.19,48,1
1117941975,500771,54,7.99,7.19,54,1
1117942821,2113818,556,7.99,7.19,55,1
1117942828,2113730,599,7.99,7.19,59,1
1117942881,1975015,630,7.99,7.19,63,1
1117942882,1952873,658,7.99,7.19,65,1
1117942883,1952860,678,7.99,7.19,67,1
1117942884,1952885,686,7.99,7.19,68,1
1117942885,1952869,687,7.99,7.19,68,1
1117942886,1952887,69,7.99,7.19,69,1
1117942887,1952879,698,7.99,7.19,69,1
1117942889,1975009,709,7.99,7.19,70,1
1117942890,2116814,720,7.99,7.19,72,1
1117942891,1975019,724,7.99,7.19,72,1
1117942892,1975012,728,7.99,7.19,72,1
1117942893,1975008,732,7.99,7.19,73,1
1117942894,1975016,738,7.99,7.19,73,1
1117942895,1975018,749,7.99,7.19,74,1
1117942899,1975021,756,7.99,7.19,75,1
1117942905,2116801,759,7.99,7.19,75,1
1117942908,2116818,765,7.99,7.19,76,1
1117942909,2116797,768,7.99,7.19,76,1
1117942912,2116800,780,7.99,7.19,78,1
1117942917,1952877,785,7.99,7.19,78,1
1117942918,2116822,789,7.99,7.19,78,1
1117943051,2116794,790,7.99,7.19,79,1
1117943300,7705501,794,7.99,7.19,79,1
1117943310,1271929,796,7.99,7.19,79,1
1117943372,1232000,798,7.99,7.19,79,1
1117943375,1642118,94,7.99,7.19,94,1
1117943538,2174900,29,8.99,8.09,29,1
1117944151,1897779,426,8.99,8.09,42,1
1117944152,1897615,431,8.99,8.09,43,1
1117944153,1897824,446,8.99,8.09,44,1
1117944154,1897631,487,8.99,8.09,48,1
1117944155,1897581,54,8.99,8.09,54,1
1117944156,1897832,556,8.99,8.09,55,1
1117944157,2084791,599,8.99,8.09,59,1
1117944160,2116799,630,8.99,8.09,63,1
1117944161,1897601,658,8.99,8.09,65,1
1117944162,1897569,678,8.99,8.09,67,1
1117944163,1897770,686,8.99,8.09,68,1
1117944164,1897827,687,8.99,8.09,68,1
1117944165,1897573,69,8.99,8.09,69,1
1117944172,2113784,698,8.99,8.09,69,1
1117944173,1884411,709,8.99,8.09,70,1
1117944177,2113810,720,8.99,8.09,72,1
1117944192,2113728,724,8.99,8.09,72,1
1117944195,2116789,728,8.99,8.09,72,1
1117944198,2113814,732,8.99,8.09,73,1
1117944211,1773960,738,8.99,8.09,73,1
1117944212,1773957,749,8.99,8.09,74,1
1117944214,1773964,756,8.99,8.09,75,1
1117944215,1773966,759,8.99,8.09,75,1
1117944265,2215999,765,8.99,8.09,76,1
1117944291,1643667,768,8.99,8.09,76,1
1117944292,1643671,780,8.99,8.09,78,1
1117944294,1643673,785,8.99,8.09,78,1
1117944295,1643676,789,8.99,8.09,78,1
1117944351,1773866,790,8.99,8.09,79,1
1117944352,1773863,794,8.99,8.09,79,1
1117944354,1773860,796,8.99,8.09,79,1
1117944355,1773862,798,8.99,8.09,79,1
1117944674,1884412,94,8.99,8.09,94,1
1117944731,2113789,29,6.99,6.29,29,1
1117944732,1884413,426,6.99,6.29,42,1
1117944733,2113788,431,6.99,6.29,43,1
1117944769,1884414,446,6.99,6.29,44,1
1117944871,2037595,487,6.99,6.29,48,1
1117944872,2037598,54,6.99,6.29,54,1
1117944874,2037599,556,6.99,6.29,55,1
1117944875,2037594,599,6.99,6.29,59,1
1117944957,1723285,630,6.99,6.29,63,1
1117945055,2113729,658,6.99,6.29,65,1
1117945058,2113815,678,6.99,6.29,67,1
1117945059,2113830,686,6.99,6.29,68,1
1117945331,1725936,687,6.99,6.29,68,1
1117945332,1725937,69,6.99,6.29,69,1
1117945334,1725944,698,6.99,6.29,69,1
1117945335,1725935,709,6.99,6.29,70,1
1117945781,1978454,720,6.99,6.29,72,1
1117945783,1978451,724,6.99,6.29,72,1
1117945784,1978453,728,6.99,6.29,72,1
1117945785,1978452,732,6.99,6.29,73,1
1117946341,1856148,738,6.99,6.29,73,1
1117946491,1898697,749,6.99,6.29,74,1
1117946492,1898714,756,6.99,6.29,75,1
1117946494,1898651,759,6.99,6.29,75,1
1117946495,1898734,765,6.99,6.29,76,1
1117946499,1977504,768,6.99,6.29,76,1
1117946503,1978124,780,6.99,6.29,78,1
1117946570,1996567,785,6.99,6.29,78,1
1117946571,1895866,789,6.99,6.29,78,1
1117946572,1895867,790,6.99,6.29,79,1
1117946574,1895868,794,6.99,6.29,79,1
1117946575,1895870,796,6.99,6.29,79,1
1117946578,1895880,798,6.99,6.29,79,1
1117946650,1996573,94,6.99,6.29,94,1
1117946651,1996554,29,4.47,4.02,29,1
1117946652,1996544,426,4.47,4.02,42,1
1117946654,1996551,431,4.47,4.02,43,1
1117946655,1996548,446,4.47,4.02,44,1
